"GEO_ID","NAME","C16001_001E","C16001_001M","C16001_002E","C16001_002M","C16001_003E","C16001_003M","C16001_004E","C16001_004M","C16001_005E","C16001_005M","C16001_006E","C16001_006M","C16001_007E","C16001_007M","C16001_008E","C16001_008M","C16001_009E","C16001_009M","C16001_010E","C16001_010M","C16001_011E","C16001_011M","C16001_012E","C16001_012M","C16001_013E","C16001_013M","C16001_014E","C16001_014M","C16001_015E","C16001_015M","C16001_016E","C16001_016M","C16001_017E","C16001_017M","C16001_018E","C16001_018M","C16001_019E","C16001_019M","C16001_020E","C16001_020M","C16001_021E","C16001_021M","C16001_022E","C16001_022M","C16001_023E","C16001_023M","C16001_024E","C16001_024M","C16001_025E","C16001_025M","C16001_026E","C16001_026M","C16001_027E","C16001_027M","C16001_028E","C16001_028M","C16001_029E","C16001_029M","C16001_030E","C16001_030M","C16001_031E","C16001_031M","C16001_032E","C16001_032M","C16001_033E","C16001_033M","C16001_034E","C16001_034M","C16001_035E","C16001_035M","C16001_036E","C16001_036M","C16001_037E","C16001_037M","C16001_038E","C16001_038M"
"0500000US17019","Champaign County, Illinois","196884","3","164240","2439","9657","1522","7037","1309","2620","1139","1022","656","880","650","142","210","711","509","637","485","74","120","1358","730","1241","689","117","247","3055","948","2411","867","644","332","2977","1084","1427","648","1550","665","8392","1190","4858","1126","3534","1018","711","884","63","87","648","913","998","647","636","477","362","331","3279","1095","2431","889","848","428","175","135","126","118","49","70","309","297","228","229","81","104"
"0500000US17031","Cook County, Illinois","4876448","484","3151730","20409","1023926","12076","631774","11509","392152","10296","22165","3294","18125","2636","4040","1412","12652","2412","11407","2199","1245","468","204445","10455","109248","7022","95197","6574","175808","11380","116531","8848","59277","4753","25204","4313","10985","2092","14219","3089","64114","5206","26893","3199","37221","3819","13397","3225","5809","1790","7588","2441","40979","4308","28133","3292","12846","2318","54107","4778","34595","3953","19512","2716","46154","7363","29550","5557","16604","3280","41767","5574","26121","4145","15646","3343"
"0500000US17037","DeKalb County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US17043","DuPage County, Illinois","874837","156","645603","7260","91913","4043","61336","3433","30577","3344","1971","719","1672","587","299","227","4233","1057","3840","1047","393","287","25803","4151","14815","2426","10988","2470","51696","5346","34831","4174","16865","3040","2846","1116","1451","742","1395","675","11989","2427","6951","1759","5038","1391","3980","1866","1951","1509","2029","872","10173","2699","7368","2149","2805","968","16994","2878","11772","2270","5222","1384","5755","2166","4223","1515","1532","940","1881","822","1269","657","612","494"
"0500000US17089","Kane County, Illinois","497404","28","339154","6693","130149","3954","73530","4130","56619","4208","532","375","420","281","112","149","1207","615","1108","534","99","122","5989","2091","4027","1771","1962","869","6697","2371","4262","1902","2435","1293","627","646","94","162","533","638","527","407","372","374","155","195","940","708","378","417","562","476","4250","1301","3143","1158","1107","721","3150","1482","2411","1260","739","703","3533","4908","3481","4905","52","85","649","432","327","331","322","349"
"0500000US17091","Kankakee County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US17093","Kendall County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US17097","Lake County, Illinois","662032","6","476760","6013","109647","4787","63503","3956","46144","3494","1734","783","1582","759","152","185","1812","591","1432","480","380","292","20785","3154","12741","2156","8044","1666","18093","2922","13725","2432","4368","1312","4651","1577","3020","1223","1631","596","7851","1971","5568","1716","2283","811","1393","910","341","414","1052","637","6813","1869","4962","1545","1851","990","8512","1959","4854","1160","3658","1570","1240","693","750","432","490","507","2741","1170","2203","1029","538","569"
"0500000US17099","LaSalle County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US17111","McHenry County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"0500000US17113","McLean County, Illinois","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
